OrderID;OrderDate;OrderPriority;OrderQuantity;Sales;ShipMode;ShippingCost;Province;CustomerSegment;ProductCategory;ProductSubCategory;ProductContainer;ShipDate
9286;04.03.2011;Critical;26;123.16;Regular Air;0.8;Alberta;Consumer;Office Supplies;Paper;Wrap Bag;04.05.2011
9922;04.03.2011;Not Specified;24;6408.3;Delivery Truck;35.67;Nova Scotia;Consumer;Furniture;Tables;Jumbo Box;04.04.2011
9922;04.03.2011;Not Specified;21;1,176,859;Regular Air;mar.99;Saskachewan;Consumer;Technology;Telephones and Communication;Small Box;04.04.2011
22433;03.03.2011;Critical;44;797.98;Regular Air;0.99;Yukon;Home Office;Technology;Telephones and Communication;Wrap Bag;03.05.2011
47525;03.03.2011;Medium;40;649.46;Regular Air;4;British Columbia;Small Business;Technology;Computer Peripherals;Small Box;03.04.2011
26723;03.03.2011;Low;8;4,418,045;Regular Air;iyl.69;Alberta;Consumer;Technology;Telephones and Communication;Small Box;03.08.2011
48071;03.03.2011;Low;1;22.74;Express Air;apr.98;Nova Scotia;Home Office;Furniture;Office Furnishings;Small Pack;03.12.2011
38784;02.03.2011;Medium;50;298.12;Regular Air;0.5;British Columbia;Home Office;Office Supplies;Labels;Small Box;02.05.2011
40102;02.03.2011;Medium;46;412.37;Express Air;03.may;Alberta;Corporate;Office Supplies;Appliances;Small Box;02.05.2011
45059;02.03.2011;Not Specified;39;3401.8;Express Air;19.99;Nova Scotia;Consumer;Office Supplies;Storage & Organization;Small Box;02.05.2011
45059;02.03.2011;Not Specified;35;1327.59;Express Air;02.sen;Nova Scotia;Consumer;Office Supplies;Pens & Art Supplies;Small Pack;02.04.2011
21057;02.03.2011;Low;28;1103.67;Regular Air;yan.99;Quebec;Corporate;Technology;Computer Peripherals;Small Pack;02.10.2011
45059;02.03.2011;Not Specified;4;130.14;Regular Air;avq.65;Ontario;Consumer;Technology;Computer Peripherals;Small Box;02.05.2011
4006;01.03.2011;Medium;38;1441.61;Regular Air;05.avq;Ontario;Corporate;Office Supplies;Paper;Wrap Bag;01.04.2011
9221;01.03.2011;Low;25;1527.42;Regular Air;19.99;Alberta;Consumer;Office Supplies;Envelopes;Small Box;01.07.2011
25188;01.03.2011;Medium;20;15,641,615;Regular Air;02.may;Quebec;Home Office;Technology;Telephones and Communication;Small Box;01.05.2011
9221;01.03.2011;Low;9;79.64;Regular Air;49;Alberta;Consumer;Office Supplies;Appliances;Large Box;01.07.2011
33510;12.02.2011;High;42;267.06;Regular Air;may.22;Ontario;Corporate;Furniture;Office Furnishings;Small Box;12.03.2011
37667;12.02.2011;High;31;472.35;Regular Air;iyn.46;Saskachewan;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;12.03.2011
14563;12.02.2011;Critical;31;9,530,455;Regular Air;may.99;Alberta;Corporate;Technology;Telephones and Communication;Wrap Bag;12.03.2011
32065;12.02.2011;Medium;25;450.28;Regular Air;avq.51;Quebec;Corporate;Technology;Office Machines;Medium Box;12.03.2011
45376;12.02.2011;Critical;19;6648.58;Delivery Truck;99;Quebec;Consumer;Office Supplies;Storage & Organization;Jumbo Drum;12.03.2011
33510;12.02.2011;High;11;449.79;Regular Air;17.48;Ontario;Corporate;Office Supplies;Paper;Small Box;12.02.2011
36;11.02.2011;Critical;46;24,847,455;Regular Air;04.fev;Alberta;Home Office;Technology;Telephones and Communication;Small Box;11.02.2011
56577;11.02.2011;Critical;30;7497.08;Delivery Truck;54.12;Yukon;Small Business;Furniture;Tables;Jumbo Box;11.03.2011
34179;11.02.2011;Not Specified;21;293.27;Regular Air;yan.99;Alberta;Corporate;Technology;Computer Peripherals;Small Pack;11.04.2011
55206;11.02.2011;Medium;20;52.7;Express Air;apr.79;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;11.03.2011
56577;11.02.2011;Critical;19;1134.2;Delivery Truck;36.61;Alberta;Small Business;Furniture;Bookcases;Jumbo Box;11.04.2011
44965;10.02.2011;Low;45;75.39;Regular Air;0.7;Saskachewan;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;10.06.2011
29317;10.02.2011;Not Specified;40;7789.63;Delivery Truck;23.76;Alberta;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;10.04.2011
29317;10.02.2011;Not Specified;31;140.69;Regular Air;0.7;Alberta;Corporate;Office Supplies;Rubber Bands;Wrap Bag;10.02.2011
3460;10.02.2011;High;27;153.23;Regular Air;apr.69;Ontario;Consumer;Office Supplies;Storage & Organization;Small Box;10.04.2011
49223;10.02.2011;Medium;24;238.25;Regular Air;iyl.28;Nova Scotia;Corporate;Office Supplies;Storage & Organization;Small Box;10.02.2011
29317;10.02.2011;Not Specified;20;15703.82;Delivery Truck;16.iyn;Alberta;Corporate;Technology;Office Machines;Jumbo Drum;10.03.2011
44965;10.02.2011;Low;19;28.82;Regular Air;0.7;Saskachewan;Corporate;Office Supplies;Rubber Bands;Wrap Bag;10.06.2011
47236;10.02.2011;High;1;70.91;Regular Air;03.may;Ontario;Home Office;Office Supplies;Appliances;Small Box;10.04.2011
8578;09.02.2011;High;40;366.87;Regular Air;may.71;New Brunswick;Corporate;Furniture;Office Furnishings;Small Box;09.03.2011
27778;09.02.2011;Critical;34;4805.92;Delivery Truck;36.09;Northwest Territories;Corporate;Furniture;Bookcases;Jumbo Box;09.04.2011
9027;09.02.2011;Low;30;932,892;Regular Air;0.99;Prince Edward Island;Consumer;Technology;Telephones and Communication;Small Pack;09.11.2011
40896;09.02.2011;Not Specified;21;155.73;Express Air;yan.71;Newfoundland;Corporate;Office Supplies;Paper;Wrap Bag;09.03.2011
27778;09.02.2011;Critical;10;6350.29;Regular Air;24.49;Manitoba;Corporate;Technology;Copiers and Fax;Large Box;09.04.2011
27778;09.02.2011;Critical;1;232.67;Regular Air;15.yan;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;09.04.2011
5799;08.02.2011;Critical;34;9626.86;Delivery Truck;42.52;Nova Scotia;Small Business;Office Supplies;Appliances;Jumbo Drum;08.04.2011
20448;08.02.2011;Critical;23;104.82;Express Air;02.may;British Columbia;Corporate;Office Supplies;Envelopes;Small Box;08.03.2011
17345;08.02.2011;Critical;23;195.61;Regular Air;may.83;Saskachewan;Small Business;Office Supplies;Paper;Wrap Bag;08.04.2011
16356;08.02.2011;Critical;6;157.94;Express Air;04.may;Yukon;Corporate;Office Supplies;Appliances;Small Box;08.03.2011
38950;07.02.2011;Not Specified;39;74;Regular Air;0.76;New Brunswick;Small Business;Office Supplies;Rubber Bands;Wrap Bag;07.03.2011
38950;07.02.2011;Not Specified;30;288.45;Regular Air;mar.98;New Brunswick;Small Business;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;07.05.2011
38950;07.02.2011;Not Specified;24;109.23;Regular Air;iyn.21;New Brunswick;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;07.03.2011
32129;07.02.2011;Critical;20;129.27;Regular Air;avq.74;British Columbia;Consumer;Office Supplies;Paper;Small Box;07.03.2011
31844;07.02.2011;Not Specified;14;2085.93;Delivery Truck;66.27;Alberta;Small Business;Furniture;Bookcases;Jumbo Box;07.02.2011
50405;07.02.2011;Medium;8;876.01;Regular Air;avq.64;Manitoba;Small Business;Office Supplies;Storage & Organization;Small Box;07.02.2011
32129;07.02.2011;Critical;4;8467.68;Delivery Truck;14.iyl;British Columbia;Consumer;Technology;Office Machines;Jumbo Drum;07.04.2011
39457;06.02.2011;Critical;40;4842.21;Delivery Truck;70.2;Northwest Territories;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;06.02.2011
57063;06.02.2011;Medium;26;173.78;Regular Air;iyl.49;Alberta;Small Business;Office Supplies;Paper;Small Box;06.02.2011
57063;06.02.2011;Medium;22;41.18;Regular Air;0.79;Alberta;Small Business;Office Supplies;Rubber Bands;Wrap Bag;06.04.2011
8996;06.02.2011;Low;13;7,722,675;Regular Air;avq.99;Manitoba;Corporate;Technology;Telephones and Communication;Small Box;06.06.2011
10695;05.02.2011;High;39;6,330,086;Regular Air;02.may;Manitoba;Corporate;Technology;Telephones and Communication;Small Box;05.03.2011
2978;05.02.2011;Critical;36;5410.95;Regular Air;19.99;Yukon;Corporate;Office Supplies;Envelopes;Small Box;05.04.2011
2978;05.02.2011;Critical;34;62,641,855;Regular Air;19.99;Yukon;Corporate;Technology;Telephones and Communication;Small Box;05.03.2011
2978;05.02.2011;Critical;28;46,711,495;Regular Air;04.fev;Ontario;Corporate;Technology;Telephones and Communication;Small Box;05.03.2011
42725;05.02.2011;Medium;18;231.06;Regular Air;iyn.13;Alberta;Corporate;Office Supplies;Storage & Organization;Small Box;05.03.2011
32929;05.02.2011;Low;13;152.14;Regular Air;apr.81;New Brunswick;Corporate;Office Supplies;Storage & Organization;Small Box;05.07.2011
32929;05.02.2011;Low;8;44.56;Regular Air;yan.39;New Brunswick;Corporate;Office Supplies;Envelopes;Small Box;05.06.2011
58372;04.02.2011;Low;48;184.1;Regular Air;0.7;Nova Scotia;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;04.07.2011
28805;04.02.2011;Medium;46;487.5;Regular Air;apr.68;Ontario;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;04.04.2011
12323;04.02.2011;Not Specified;32;513.74;Regular Air;okt.13;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;04.03.2011
55715;04.02.2011;Critical;28;168.57;Express Air;fev.99;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;04.04.2011
58372;04.02.2011;Low;16;38.2;Express Air;1;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;04.06.2011
28805;04.02.2011;Medium;14;97.93;Regular Air;49;Ontario;Corporate;Office Supplies;Appliances;Large Box;04.04.2011
28805;04.02.2011;Medium;4;25.52;Regular Air;yan.49;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;04.04.2011
12323;04.02.2011;Not Specified;4;36.8;Regular Air;may.21;Ontario;Corporate;Furniture;Office Furnishings;Small Box;04.04.2011
40165;03.02.2011;High;50;421.36;Regular Air;04.may;Quebec;Consumer;Office Supplies;Appliances;Small Box;03.05.2011
16642;03.02.2011;Not Specified;46;7,640,225;Regular Air;02.may;Yukon;Corporate;Technology;Telephones and Communication;Small Box;03.04.2011
46115;03.02.2011;Critical;38;491.78;Regular Air;iyn.47;Quebec;Small Business;Office Supplies;Paper;Small Box;03.02.2011
46115;03.02.2011;Critical;35;677.43;Regular Air;4;Quebec;Small Business;Technology;Computer Peripherals;Small Box;03.04.2011
33824;03.02.2011;Critical;19;50.99;Regular Air;yan.34;Alberta;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;03.03.2011
21639;02.02.2011;Not Specified;38;7814.59;Regular Air;noy.54;Yukon;Home Office;Furniture;Office Furnishings;Large Box;02.02.2011
33958;02.02.2011;Critical;27;462,366;Regular Air;03.mar;Nova Scotia;Small Business;Technology;Telephones and Communication;Small Pack;02.04.2011
21639;02.02.2011;Not Specified;24;145.15;Regular Air;sen.92;Yukon;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;02.04.2011
21639;02.02.2011;Not Specified;23;158.99;Regular Air;sen.69;Yukon;Home Office;Office Supplies;Storage & Organization;Small Box;02.02.2011
45543;02.02.2011;Low;16;1223.43;Delivery Truck;89.3;Ontario;Corporate;Furniture;Tables;Jumbo Box;02.06.2011
33958;02.02.2011;Critical;14;336.48;Regular Air;may.37;Nova Scotia;Small Business;Office Supplies;Pens & Art Supplies;Small Box;02.04.2011
12326;02.02.2011;Critical;4;123.82;Regular Air;57.87;Ontario;Small Business;Furniture;Office Furnishings;Small Box;02.04.2011
21639;02.02.2011;Not Specified;3;131.5;Regular Air;09.fev;Yukon;Home Office;Furniture;Office Furnishings;Wrap Bag;02.03.2011
24033;01.02.2011;High;50;1227.18;Delivery Truck;15.68;Manitoba;Consumer;Furniture;Office Furnishings;Jumbo Drum;01.04.2011
10144;01.02.2011;Critical;24;6408.3;Delivery Truck;35.67;British Columbia;Corporate;Furniture;Tables;Jumbo Box;01.02.2011
10436;01.02.2011;Low;24;138.75;Regular Air;1;Quebec;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;01.09.2011
10144;01.02.2011;Critical;16;5403.75;Delivery Truck;58.92;British Columbia;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;01.04.2011
10144;01.02.2011;Critical;1;192.49;Delivery Truck;30;British Columbia;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;01.04.2011
27106;12.01.2011;High;50;531.48;Regular Air;yan.39;Ontario;Home Office;Office Supplies;Envelopes;Small Box;12.01.2011
27106;12.01.2011;High;42;890.61;Regular Air;mar.63;Ontario;Home Office;Furniture;Office Furnishings;Small Pack;12.03.2011
25248;12.01.2011;Medium;33;271.14;Express Air;yan.99;British Columbia;Small Business;Technology;Computer Peripherals;Small Pack;12.03.2011
27106;12.01.2011;High;29;3524.55;Delivery Truck;30;Ontario;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;12.03.2011
25248;12.01.2011;Medium;26;1150.3;Regular Air;may.81;British Columbia;Small Business;Office Supplies;Paper;Small Box;12.02.2011
27106;12.01.2011;High;10;64.19;Regular Air;01.may;Ontario;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;12.03.2011
27106;12.01.2011;High;1;13.96;Regular Air;fev.99;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;12.03.2011
52162;11.01.2011;Not Specified;47;155.22;Regular Air;yan.35;Ontario;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;11.02.2011
54368;11.01.2011;Not Specified;43;1,680,977;Regular Air;apr.99;Quebec;Small Business;Technology;Telephones and Communication;Small Box;11.02.2011
55425;11.01.2011;Critical;42;43,738,535;Express Air;iyl.69;Newfoundland;Corporate;Technology;Telephones and Communication;Small Box;11.02.2011
52162;11.01.2011;Not Specified;39;261.16;Regular Air;sen.68;Ontario;Home Office;Furniture;Bookcases;Jumbo Box;11.01.2011
5281;11.01.2011;High;36;4733.7;Delivery Truck;30;Manitoba;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;11.02.2011
54368;11.01.2011;Not Specified;31;233.2;Regular Air;may.83;Quebec;Small Business;Office Supplies;Paper;Wrap Bag;11.03.2011
54368;11.01.2011;Not Specified;16;79.53;Regular Air;may.49;Quebec;Small Business;Office Supplies;Paper;Small Box;11.02.2011
5281;11.01.2011;High;14;2718.07;Regular Air;21.21;Manitoba;Consumer;Furniture;Office Furnishings;Large Box;11.02.2011
55425;11.01.2011;Critical;8;2302.36;Express Air;iyl.18;Quebec;Corporate;Technology;Computer Peripherals;Small Box;11.03.2011
55425;11.01.2011;Critical;7;73.86;Regular Air;sen.45;Nova Scotia;Corporate;Office Supplies;Storage & Organization;Small Box;11.02.2011
49760;10.01.2011;Medium;38;710.33;Express Air;09.mar;Saskachewan;Home Office;Office Supplies;Paper;Small Box;10.03.2011
16582;10.01.2011;Critical;26;6,766,856;Delivery Truck;43.57;Quebec;Home Office;Furniture;Tables;Jumbo Box;10.03.2011
56006;10.01.2011;Critical;20;1,429,088;Regular Air;yan.25;British Columbia;Small Business;Technology;Telephones and Communication;Small Pack;10.03.2011
56006;10.01.2011;Critical;16;102.99;Regular Air;sen.68;British Columbia;Small Business;Office Supplies;Paper;Small Box;10.01.2011
49760;10.01.2011;Medium;13;12,811,795;Regular Air;may.92;Saskachewan;Home Office;Technology;Telephones and Communication;Small Box;10.03.2011
49760;10.01.2011;Medium;3;44.84;Regular Air;05.mar;Saskachewan;Home Office;Furniture;Office Furnishings;Wrap Bag;10.02.2011
51906;09.01.2011;High;24;206.34;Regular Air;mar.62;British Columbia;Home Office;Technology;Computer Peripherals;Small Pack;09.02.2011
34112;09.01.2011;Critical;13;315,792;Regular Air;avq.59;Saskachewan;Small Business;Technology;Telephones and Communication;Medium Box;09.03.2011
610;08.01.2011;Critical;38;283.65;Express Air;may.41;Manitoba;Home Office;Office Supplies;Paper;Small Box;08.03.2011
25633;08.01.2011;Low;36;5140.08;Delivery Truck;51.92;British Columbia;Home Office;Furniture;Tables;Jumbo Box;08.06.2011
6918;07.01.2011;Critical;38;1559.5;Regular Air;yan.99;Ontario;Consumer;Technology;Computer Peripherals;Small Pack;07.03.2011
30566;07.01.2011;Low;34;225.45;Regular Air;sen.54;British Columbia;Small Business;Office Supplies;Paper;Small Box;07.03.2011
58433;07.01.2011;High;30;1533.46;Regular Air;may.79;British Columbia;Home Office;Office Supplies;Paper;Small Box;07.03.2011
58433;07.01.2011;High;20;5,989,048;Delivery Truck;42.52;British Columbia;Home Office;Furniture;Tables;Jumbo Box;07.03.2011
58433;07.01.2011;High;11;2020.58;Delivery Truck;30;British Columbia;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;07.02.2011
57059;06.01.2011;Medium;50;212.12;Regular Air;may.26;New Brunswick;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;06.03.2011
51650;06.01.2011;High;43;10854.83;Delivery Truck;28.iyn;Manitoba;Consumer;Technology;Office Machines;Jumbo Drum;06.03.2011
57059;06.01.2011;Medium;25;2455.54;Regular Air;0.49;New Brunswick;Corporate;Office Supplies;Labels;Small Box;06.03.2011
51650;06.01.2011;High;25;470.11;Regular Air;may.97;Manitoba;Consumer;Office Supplies;Paper;Small Box;06.03.2011
49349;06.01.2011;High;23;1642.47;Delivery Truck;60;Ontario;Home Office;Office Supplies;Appliances;Jumbo Drum;06.03.2011
51650;06.01.2011;High;19;51.23;Regular Air;0.96;Manitoba;Consumer;Office Supplies;Pens & Art Supplies;Wrap Bag;06.03.2011
49349;06.01.2011;High;11;123.34;Regular Air;05.yan;Ontario;Home Office;Office Supplies;Paper;Small Box;06.01.2011
7878;05.01.2011;Critical;50;3904.12;Delivery Truck;55.81;Manitoba;Corporate;Furniture;Bookcases;Jumbo Box;05.06.2011
7878;05.01.2011;Low;42;256.64;Regular Air;mar.37;Manitoba;Corporate;Office Supplies;Rubber Bands;Wrap Bag;05.08.2011
7878;05.01.2011;Critical;41;343.64;Regular Air;mar.44;Manitoba;Corporate;Furniture;Office Furnishings;Small Pack;05.03.2011
56834;05.01.2011;High;33;205.52;Regular Air;07.mar;Alberta;Corporate;Office Supplies;Paper;Small Box;05.02.2011
2311;05.01.2011;High;31;1324.09;Regular Air;18.98;British Columbia;Home Office;Furniture;Office Furnishings;Small Box;05.02.2011
42979;05.01.2011;Not Specified;29;2770.79;Delivery Truck;30;Saskachewan;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;05.03.2011
56834;05.01.2011;High;22;1900.47;Delivery Truck;30.iyn;Alberta;Corporate;Technology;Office Machines;Jumbo Box;05.03.2011
6755;05.01.2011;High;20;156.47;Regular Air;06.may;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;05.03.2011
30848;05.01.2011;Medium;13;4324.29;Delivery Truck;40.19;Yukon;Corporate;Furniture;Tables;Jumbo Box;05.03.2011
37380;04.01.2011;Critical;47;507.18;Regular Air;apr.78;British Columbia;Home Office;Office Supplies;Paper;Small Box;04.02.2011
37380;04.01.2011;Critical;42;151.19;Regular Air;yan.43;British Columbia;Home Office;Office Supplies;Rubber Bands;Wrap Bag;04.02.2011
58342;04.01.2011;High;40;1718.87;Regular Air;yan.99;Manitoba;Consumer;Technology;Computer Peripherals;Small Pack;04.01.2011
37380;04.01.2011;Critical;29;737.38;Regular Air;05.mar;British Columbia;Home Office;Furniture;Chairs & Chairmats;Medium Box;04.02.2011
12868;03.01.2011;Critical;31;53.33;Regular Air;0.7;Quebec;Consumer;Office Supplies;Pens & Art Supplies;Wrap Bag;03.02.2011
928;03.01.2011;Low;26;390.2;Express Air;07.apr;British Columbia;Consumer;Furniture;Office Furnishings;Small Box;03.03.2011
5188;03.01.2011;Not Specified;24;192.8;Regular Air;fev.87;Yukon;Small Business;Office Supplies;Paper;Wrap Bag;03.04.2011
928;03.01.2011;Low;21;1222.68;Express Air;mar.99;British Columbia;Consumer;Office Supplies;Appliances;Small Box;03.06.2011
12194;03.01.2011;Critical;19;3,355,154;Regular Air;mar.99;Saskachewan;Corporate;Technology;Telephones and Communication;Small Box;03.02.2011
12868;03.01.2011;Critical;2;sen.37;Regular Air;yan.22;Newfoundland;Consumer;Office Supplies;Paper;Wrap Bag;03.03.2011
24160;02.01.2011;Medium;44;3,644,596;Regular Air;04.sen;Saskachewan;Home Office;Technology;Telephones and Communication;Small Box;02.02.2011
